,area_type,availability,bedrooms,total_sqft,bath,balcony,ranked,price in rupees
450,B,0,3.0,1250.0,3.0,1.0,234,3950000.0
451,B,0,2.0,1065.0,2.0,1.0,396,4260000.0
452,B,1,3.0,1368.0,2.0,1.0,203,5471000.0
453,B,1,3.0,1600.0,3.0,2.0,143,10200000.0
454,B,1,2.0,1212.0,2.0,1.0,309,5690000.0
455,B,0,3.0,1776.0,3.0,2.0,231,12400000.0
456,B,1,2.0,1200.0,2.0,1.0,447,2000000.0
457,B,0,3.0,1650.0,3.0,2.0,116,12500000.0
458,B,0,5.0,7500.0,8.0,3.0,93,170000000.0
459,B,1,2.0,900.0,2.0,3.0,308,3500000.0
460,B,0,2.0,1346.0,2.0,1.0,134,9617000.0
461,B,1,2.0,1100.0,2.0,2.0,49,8500000.0
462,B,1,6.0,2700.0,7.0,3.0,341,11000000.0
463,B,0,3.0,1520.0,2.0,2.0,301,9600000.0
464,P,1,5.0,1200.0,4.0,2.0,311,11500000.0
465,B,1,2.0,1230.0,2.0,1.0,143,7900000.0
466,B,1,1.0,1200.0,1.0,1.0,197,4800000.0
467,B,1,3.0,1800.0,3.0,3.0,116,9000000.0
468,B,1,2.0,1155.0,2.0,1.0,182,6918000.000000001
469,B,1,2.0,1015.0,2.0,2.0,261,3350000.0
470,B,0,2.0,1020.0,2.0,1.0,447,2743000.0
471,B,0,3.0,1191.0,2.0,2.0,435,3334000.0000000005
472,B,0,3.0,1430.0,2.0,1.0,252,6100000.0
473,B,0,2.0,984.0,2.0,1.0,171,4591000.0
474,B,1,3.0,1450.0,3.0,3.0,335,5500000.0
475,P,1,4.0,1200.0,2.0,0.0,411,9500000.0
476,B,1,1.0,2400.0,1.0,0.0,126,65000000.0
477,B,1,3.0,1855.0,3.0,2.0,114,14500000.0
478,B,1,3.0,1756.0,3.0,2.0,43,30700000.0
479,B,1,2.0,1139.0,2.0,2.0,332,5685000.0
480,B,1,2.0,1005.0,2.0,2.0,85,4000000.0
481,B,0,2.0,1012.0,2.0,1.0,391,5459000.0
482,B,1,2.0,1199.0,2.0,2.0,213,6500000.0
483,B,1,3.0,1770.0,3.0,2.0,240,9000000.0
484,B,0,3.0,1400.0,2.0,1.0,447,4044000.0
485,B,1,3.0,1710.0,3.0,2.0,49,21000000.0
486,B,1,3.0,1590.0,2.0,2.0,145,13500000.0
487,B,1,2.0,1024.0,2.0,2.0,352,4400000.0
488,B,1,2.0,1300.0,2.0,2.0,78,10200000.0
489,B,1,3.0,1769.0,3.0,3.0,242,9687000.0
490,P,1,2.0,900.0,3.0,1.0,390,10500000.0
491,B,1,3.0,1276.0,2.0,1.0,341,3190000.0
492,B,1,2.0,1450.0,2.0,1.0,445,5599000.0
493,B,1,1.0,700.0,1.0,0.0,338,3800000.0
494,B,1,3.0,1817.0,3.0,2.0,301,11000000.0
495,B,1,2.0,680.0,1.0,1.0,486,2100000.0
496,B,1,3.0,1855.0,3.0,3.0,209,14000000.0
497,B,1,3.0,1580.0,3.0,3.0,232,10000000.0
498,B,1,3.0,1550.0,2.0,3.0,261,7000000.0
499,B,1,2.0,1244.0,2.0,2.0,43,9500000.0
500,B,1,2.0,1085.0,2.0,2.0,396,4300000.0
501,B,1,2.0,1220.0,2.0,1.0,234,5700000.0
502,B,1,2.0,905.0,2.0,1.0,203,3200000.0
503,B,1,3.0,1430.0,2.0,2.0,233,5146000.0
504,B,1,2.0,820.0,2.0,1.0,230,3000000.0
505,B,1,2.0,1200.0,3.0,2.0,195,5200000.0
506,B,1,3.0,1600.0,3.0,3.0,78,17000000.0
507,B,0,3.0,1760.0,2.0,2.0,78,13000000.0
508,B,0,2.0,1309.0,2.0,3.0,335,6439000.0
509,B,1,2.0,1220.0,2.0,2.0,266,6200000.0
510,B,1,3.0,1319.0,3.0,1.0,398,3775000.0
511,B,0,2.0,1079.0,2.0,1.0,181,3236999.9999999995
512,B,1,2.0,1215.0,2.0,1.0,414,4375000.0
513,B,1,3.0,1480.0,3.0,2.0,282,6500000.0
514,B,1,3.0,1545.0,2.0,2.0,226,6600000.0
515,B,0,3.0,1655.0,3.0,1.0,134,11300000.0
516,B,1,1.0,540.0,1.0,1.0,350,2250000.0
517,B,1,3.0,1455.0,2.0,3.0,352,6000000.0
518,B,1,2.0,1300.0,2.0,2.0,145,9800000.0
519,B,1,2.0,1240.0,2.0,1.0,93,5327000.0
520,B,1,2.0,1450.0,2.0,1.0,203,5800000.0
521,B,1,4.0,4000.0,4.0,2.0,19,63000000.0
522,B,0,3.0,2000.0,3.0,1.0,120,14500000.0
523,B,1,3.0,1731.0,3.0,3.0,258,6411000.0
524,P,1,3.0,1168.0,3.0,0.0,120,7000000.0
525,B,0,2.0,700.0,2.0,1.0,335,4000000.0
526,B,1,3.0,1450.0,3.0,2.0,453,5500000.0
527,B,0,3.0,1650.0,3.0,2.0,121,9075000.0
528,B,1,2.0,940.0,2.0,1.0,204,5680000.0
529,B,1,3.0,1400.0,3.0,2.0,242,7400000.0
530,B,0,2.0,1452.0,2.0,1.0,143,10000000.0
531,B,1,2.0,1100.0,2.0,0.0,294,6500000.0
532,B,1,3.0,1843.0,3.0,2.0,335,8800000.0
533,B,1,3.0,1550.0,3.0,1.0,330,7500000.0
534,B,1,2.0,1194.0,2.0,2.0,460,4700000.0
535,P,1,3.0,1200.0,4.0,2.0,77,18000000.0
536,B,0,3.0,2265.0,3.0,2.0,335,13600000.0
537,B,1,2.0,1160.0,2.0,1.0,134,6700000.0
538,B,1,2.0,1225.0,2.0,2.0,134,4760000.0
539,B,1,2.0,1040.0,2.0,3.0,121,4500000.0
540,B,1,4.0,3500.0,6.0,2.0,335,22500000.0
541,B,0,2.0,1140.0,2.0,1.0,447,3400000.0
542,B,1,3.0,1500.0,2.0,2.0,314,9500000.0
543,B,1,3.0,2072.0,4.0,2.0,88,15700000.0
544,P,1,6.0,806.0,3.0,1.0,46,12800000.0
545,B,0,2.0,1090.0,2.0,2.0,310,3836999.9999999995
546,B,0,2.0,1090.0,2.0,1.0,447,3149000.0
547,B,1,3.0,1900.0,3.0,0.0,377,6500000.0
548,B,1,2.0,1100.0,2.0,1.0,93,5000000.0
549,B,1,2.0,1205.0,2.0,1.0,143,7000000.0
550,B,1,2.0,1184.0,2.0,1.0,306,6900000.0
551,B,1,1.0,720.0,1.0,1.0,121,6000000.0
552,B,1,6.0,2500.0,6.0,0.0,441,8100000.0
553,B,0,3.0,993.0,2.0,2.0,447,5000000.0
554,P,0,3.0,1282.0,3.0,2.0,225,17800000.0
555,B,1,3.0,1400.0,2.0,2.0,492,4800000.0
556,B,1,2.0,1110.0,2.0,1.0,352,4600000.0
557,B,1,2.0,1185.0,2.0,1.0,175,4266000.0
558,P,1,7.0,2240.0,4.0,1.0,25,70000000.0
559,P,1,7.0,1200.0,8.0,2.0,252,11000000.0
560,B,1,3.0,1675.0,2.0,2.0,203,13500000.0
561,P,1,4.0,2000.0,4.0,1.0,199,8500000.0
562,B,1,3.0,1565.0,2.0,2.0,414,4930000.0
563,B,1,2.0,1263.0,2.0,1.0,171,7800000.0
564,B,1,1.0,635.0,1.0,0.0,447,2800000.0
565,B,0,3.0,1220.0,2.0,1.0,447,3621000.0
566,B,1,4.0,2850.0,5.0,0.0,134,24000000.0
567,B,1,4.0,2302.0,4.0,2.0,78,30000000.0
568,B,0,2.0,1056.0,2.0,1.0,233,7500000.0
569,B,1,2.0,850.0,2.0,2.0,204,4500000.0
570,B,1,4.0,3260.0,4.0,1.0,205,24000000.0
571,B,1,3.0,1590.0,2.0,2.0,265,5400000.0
572,B,1,9.0,4700.0,10.0,3.0,224,13000000.0
573,P,1,2.0,2080.0,2.0,1.0,344,15000000.0
574,P,1,3.0,3100.0,3.0,3.0,151,25000000.0
575,B,0,4.0,2790.0,4.0,3.0,78,19800000.0
576,B,1,1.0,646.0,1.0,0.0,297,2584000.0
577,P,1,4.0,4300.0,5.0,2.0,37,55000000.0
578,B,1,2.0,1170.0,2.0,3.0,93,5000000.0
579,B,0,3.0,1761.0,3.0,1.0,143,8452000.0
580,P,1,3.0,1524.0,4.0,2.0,120,40000000.0
581,B,1,2.0,1636.0,2.0,2.0,310,8289000.0
582,B,1,3.0,1515.0,2.0,1.0,447,8091000.0
583,B,1,2.0,960.0,2.0,2.0,175,3500000.0
584,B,1,2.0,1145.0,2.0,2.0,276,5600000.0
585,B,1,2.0,1128.0,2.0,1.0,93,4879000.0
586,B,0,2.0,830.0,2.0,1.0,371,3628000.0
587,B,0,2.0,896.0,2.0,1.0,178,3013000.0
588,B,1,2.0,1045.0,2.0,2.0,288,7677000.0
589,B,1,3.0,1330.0,2.0,2.0,396,4645000.0
590,B,1,3.0,1625.0,2.0,2.0,93,5400000.0
591,B,1,2.0,1080.0,2.0,1.0,133,4800000.0
592,B,0,2.0,1020.0,2.0,1.0,447,2946000.0
593,B,1,3.0,1500.0,2.0,1.0,203,10800000.0
594,B,0,1.0,755.0,1.0,1.0,447,4241000.0
595,P,1,3.0,600.0,3.0,1.0,122,9800000.0
596,B,1,2.0,1015.0,2.0,1.0,340,3908000.0
597,B,1,3.0,2273.0,4.0,2.0,82,19200000.0
598,B,0,3.0,1365.0,3.0,1.0,275,5281000.0
599,B,1,3.0,1385.0,2.0,2.0,175,4848000.0
600,B,0,3.0,1560.0,3.0,1.0,360,11500000.0
601,B,1,3.0,1278.0,3.0,2.0,369,6271000.0
602,B,0,2.0,935.0,2.0,1.0,180,4500000.0
603,B,1,3.0,1549.0,3.0,2.0,261,6500000.0
604,B,1,2.0,1100.0,2.0,1.0,78,5400000.0
605,B,1,3.0,1434.0,2.0,1.0,309,6739000.0
606,B,0,2.0,1290.0,2.0,3.0,335,8000000.0
607,B,1,2.0,1322.0,2.0,2.0,265,8000000.0
608,P,1,1.0,600.0,1.0,0.0,120,2000000.0
609,P,1,5.0,1200.0,4.0,3.0,90,24000000.0
610,B,1,2.0,877.0,2.0,1.0,275,2900000.0
611,B,0,3.0,1837.0,3.0,3.0,242,14500000.0
612,P,1,1.0,1500.0,1.0,0.0,276,7500000.0
613,B,1,3.0,1565.0,2.0,2.0,258,7500000.0
614,B,1,2.0,1265.0,2.0,3.0,254,6700000.0
615,B,1,3.0,2075.0,3.0,1.0,126,11500000.0
616,B,0,4.0,2119.0,4.0,3.0,212,11100000.0
617,B,1,3.0,1715.0,3.0,2.0,204,11500000.0
618,B,1,2.0,1196.0,2.0,1.0,36,9600000.0
619,B,1,1.0,1050.0,1.0,1.0,146,7000000.0
620,B,1,2.0,1200.0,2.0,2.0,235,6000000.0
621,B,0,2.0,900.0,2.0,1.0,335,4100000.0
622,B,1,3.0,1385.0,2.0,2.0,203,5817000.0
623,P,1,4.0,1200.0,5.0,1.0,132,15000000.0
624,B,1,2.0,1247.0,2.0,1.0,173,5856000.0
625,B,1,3.0,1600.0,3.0,2.0,394,5200000.0
626,B,1,3.0,1335.0,2.0,2.0,116,7343000.000000001
627,B,0,3.0,1540.0,3.0,2.0,121,4851000.0
628,B,1,4.0,3100.0,4.0,2.0,93,57000000.0
629,B,1,2.0,1300.0,2.0,3.0,265,6500000.0
630,B,0,2.0,1025.0,2.0,1.0,447,5410000.0
631,B,0,3.0,1200.0,2.0,1.0,247,5508000.0
632,B,1,2.0,1200.0,2.0,2.0,301,4600000.0
633,B,1,3.0,1725.0,3.0,2.0,204,13000000.0
634,B,1,3.0,1550.0,2.0,2.0,171,9800000.0
635,B,1,1.0,760.0,1.0,2.0,233,5030000.0
636,B,1,3.0,1350.0,3.0,2.0,292,8100000.0
637,B,1,3.0,1350.0,2.0,3.0,471,4800000.0
638,B,1,3.0,1270.0,2.0,2.0,134,6500000.0
639,P,1,4.0,2064.0,5.0,2.0,134,22500000.0
640,B,1,2.0,1203.0,2.0,1.0,320,5986000.0
641,B,1,3.0,1730.0,3.0,3.0,128,14000000.0
642,B,1,2.0,1242.0,2.0,2.0,134,6500000.0
643,B,1,2.0,1227.0,2.0,2.0,134,5349000.0
644,B,1,2.0,1295.0,2.0,3.0,134,7850000.0
645,B,1,2.0,1116.0,2.0,1.0,281,5189000.0
646,P,1,3.0,1500.0,3.0,1.0,203,17000000.0
647,B,1,4.0,4041.0,4.0,2.0,10,34500000.0
648,B,1,3.0,1715.0,3.0,2.0,204,10500000.0
649,B,1,2.0,975.0,2.0,1.0,369,6300000.0
650,B,1,2.0,1625.0,2.0,1.0,46,7500000.0
651,B,1,2.0,1180.0,2.0,1.0,323,3900000.0
652,B,1,2.0,1316.0,2.0,3.0,9,5550000.0
653,B,0,4.0,3595.0,6.0,2.0,23,36000000.0
654,B,1,6.0,1200.0,6.0,3.0,182,12000000.0
655,B,0,2.0,700.0,2.0,1.0,335,4100000.0
656,B,1,1.0,400.0,1.0,1.0,473,1400000.0
657,B,0,3.0,1645.0,3.0,2.0,78,12100000.0
658,B,1,1.0,700.0,1.0,1.0,360,2550000.0
659,B,1,3.0,2100.0,4.0,2.0,25,25500000.0
660,B,1,2.0,1088.0,2.0,2.0,278,4350000.0
661,P,0,3.0,1300.0,3.0,1.0,116,17000000.0
662,B,1,2.0,1208.0,2.0,2.0,234,7000000.0
663,B,0,2.0,1045.0,2.0,1.0,181,9889000.0
664,P,1,8.0,3450.0,7.0,2.0,93,22500000.0
665,B,1,3.0,1719.0,3.0,3.0,143,9500000.0
666,B,1,2.0,970.0,2.0,1.0,133,5500000.0
667,B,1,2.0,960.0,2.0,2.0,265,5000000.0
668,B,1,3.0,1665.0,3.0,2.0,335,8658000.0
669,B,1,3.0,1970.0,3.0,2.0,204,16000000.0
670,B,1,3.0,1805.0,3.0,3.0,225,13400000.0
671,P,1,5.0,3295.0,4.0,2.0,309,26000000.0
672,P,1,5.0,2500.0,6.0,3.0,101,50000000.0
673,B,1,3.0,1750.0,3.0,1.0,120,18000000.0
674,B,0,2.0,1130.0,2.0,1.0,447,3263000.0000000005
675,P,1,3.0,1995.0,3.0,1.0,294,10000000.0
676,B,1,2.0,1280.0,2.0,2.0,261,4000000.0
677,B,0,1.0,665.0,1.0,0.0,225,5075000.0
678,B,1,3.0,1200.0,2.0,2.0,121,4200000.0
679,B,1,3.0,1710.0,3.0,2.0,143,10700000.0
680,P,0,4.0,1230.0,4.0,2.0,134,8000000.0
681,B,1,2.0,1000.0,2.0,1.0,171,3850000.0
682,P,1,7.0,3000.0,4.0,2.0,16,90000000.0
683,B,1,3.0,1340.0,2.0,2.0,182,5427000.0
684,B,1,2.0,1150.0,2.0,1.0,72,9000000.0
685,P,1,4.0,3004.0,4.0,2.0,134,28500000.0
686,B,1,3.0,1532.0,3.0,2.0,439,5975000.0
687,B,1,3.0,1601.0,3.0,3.0,393,7000000.0
688,B,1,2.0,1200.0,2.0,2.0,407,5300000.0
689,B,1,1.0,605.0,1.0,1.0,128,2900000.0
690,B,1,2.0,1048.0,2.0,1.0,203,4400000.0
691,B,1,2.0,1100.0,2.0,2.0,78,5000000.0
692,B,0,2.0,950.0,2.0,1.0,234,4696000.0
693,B,1,2.0,1141.0,2.0,2.0,93,3854999.9999999995
694,B,1,2.0,1026.0,2.0,1.0,171,6080000.0
695,B,0,2.0,1205.0,2.0,2.0,344,4218000.0
696,B,1,3.0,1592.0,3.0,2.0,359,7500000.0
697,B,1,2.0,1340.0,2.0,3.0,232,7700000.0
698,B,1,2.0,1040.0,2.0,1.0,171,3700000.0
699,B,1,1.0,600.0,1.0,0.0,310,4700000.0
700,B,1,3.0,1588.0,2.0,3.0,436,9000000.0
701,B,1,2.0,1020.0,2.0,1.0,288,3700000.0
702,B,0,2.0,1346.0,2.0,1.0,171,6738000.0
703,B,1,2.0,940.0,2.0,2.0,447,4900000.0
704,B,1,2.0,1140.0,2.0,2.0,145,4600000.0
705,P,1,3.0,646.0,2.0,1.0,261,6500000.0
706,B,1,3.0,1021.0,3.0,2.0,93,5900000.0
707,B,1,2.0,497.0,1.0,1.0,234,2000000.0
708,B,1,2.0,925.0,2.0,2.0,257,4800000.0
709,P,1,4.0,4000.0,5.0,1.0,225,28000000.0
710,P,1,4.0,615.0,4.0,2.0,114,11000000.0
711,B,1,3.0,1150.0,2.0,2.0,120,7750000.0
712,B,1,3.0,1499.0,3.0,2.0,240,8900000.0
713,P,1,4.0,675.0,4.0,0.0,121,14000000.0
714,B,1,2.0,1094.0,2.0,2.0,447,4200000.0
715,B,1,4.0,3530.0,4.0,2.0,67,29000000.0
716,B,0,2.0,1392.0,2.0,1.0,282,11000000.0
717,B,1,3.0,2200.0,3.0,2.0,49,18000000.0
718,B,1,2.0,850.0,2.0,1.0,261,2500000.0
719,B,1,3.0,1751.0,3.0,3.0,93,7200000.0
720,B,1,3.0,1350.0,3.0,1.0,447,5500000.0
721,B,1,3.0,1410.0,2.0,2.0,447,3800000.0
722,B,1,2.0,950.0,2.0,1.0,175,5079000.0
723,B,1,2.0,1080.0,2.0,0.0,247,5335000.0
724,B,1,3.0,1407.0,3.0,1.0,36,12000000.0
725,B,1,2.0,1010.0,2.0,1.0,371,3600000.0
726,B,1,3.0,1450.0,3.0,2.0,392,7500000.0
727,B,1,3.0,3300.0,4.0,3.0,203,16000000.0
728,B,0,2.0,1056.0,2.0,1.0,447,3907000.0
729,B,0,2.0,1168.0,2.0,1.0,93,6600000.0
730,B,1,3.0,1530.0,2.0,2.0,242,6700000.0
731,B,1,2.0,1160.0,2.0,1.0,203,9500000.0
732,B,0,2.0,1033.0,2.0,2.0,278,3200000.0
733,B,1,3.0,1180.0,3.0,1.0,265,5500000.0
734,P,1,4.0,1080.0,3.0,1.0,341,15500000.0
735,B,1,2.0,964.0,2.0,1.0,261,6200000.0
736,B,1,2.0,620.0,2.0,1.0,498,2300000.0
737,B,1,2.0,1000.0,2.0,2.0,171,3000000.0
738,B,1,3.0,1200.0,2.0,1.0,233,6500000.0
739,B,0,2.0,1065.0,2.0,2.0,323,4500000.0
740,B,0,7.0,12000.0,6.0,3.0,93,220000000.0
741,B,1,3.0,1630.0,3.0,2.0,180,11000000.0
742,B,0,4.0,2790.0,5.0,3.0,78,19800000.0
743,B,1,2.0,1110.0,2.0,2.0,462,5100000.0
744,P,1,5.0,2400.0,5.0,3.0,247,10000000.0
745,B,1,2.0,1200.0,2.0,0.0,121,4200000.0
746,B,1,1.0,600.0,1.0,1.0,154,2800000.0
747,B,1,3.0,2087.0,4.0,2.0,106,13500000.0
748,B,1,2.0,1100.0,2.0,1.0,233,3800000.0
749,B,1,2.0,1305.0,2.0,2.0,233,9000000.0
750,B,1,2.0,1075.0,2.0,2.0,203,6000000.0
751,P,1,6.0,2400.0,7.0,2.0,225,11000000.0
752,B,0,6.0,1200.0,6.0,2.0,25,12500000.0
753,B,1,3.0,2000.0,3.0,2.0,150,8500000.0
754,B,0,2.0,1151.0,2.0,2.0,175,4250000.0
755,B,1,4.0,3951.0,4.0,2.0,234,22000000.0
756,B,1,2.0,883.0,2.0,1.0,341,4500000.0
757,B,0,2.0,1152.0,2.0,1.0,234,5600000.0
758,B,1,3.0,1830.0,3.0,3.0,214,8989000.0
759,B,1,2.0,1270.0,2.0,2.0,231,4500000.0
760,B,1,3.0,5400.0,3.0,2.0,46,40000000.0
761,B,1,2.0,1187.0,2.0,2.0,276,5800000.0
762,B,1,4.0,2000.0,4.0,2.0,276,9500000.0
763,B,1,4.0,1360.0,2.0,2.0,234,4500000.0
764,B,1,3.0,1495.0,2.0,2.0,108,7500000.0
765,B,1,2.0,1222.0,2.0,2.0,154,4500000.0
766,B,1,4.0,1800.0,4.0,2.0,291,5500000.0
767,B,1,3.0,1826.0,3.0,2.0,171,13000000.0
768,B,1,3.0,3500.0,4.0,2.0,46,33000000.0
769,P,0,2.0,720.0,2.0,1.0,234,4500000.0
770,B,0,2.0,1400.0,2.0,1.0,93,4480000.0
771,B,1,3.0,1395.0,2.0,3.0,278,7900000.0
772,B,1,3.0,1843.0,3.0,2.0,335,9500000.0
773,P,1,5.0,1200.0,4.0,3.0,39,15000000.0
774,B,1,2.0,1060.0,2.0,2.0,224,5500000.0
775,B,1,3.0,1423.0,2.0,2.0,91,8500000.0
776,B,1,3.0,1560.0,2.0,2.0,134,7200000.0
777,P,1,4.0,1200.0,4.0,0.0,258,9500000.0
778,P,1,6.0,2400.0,6.0,0.0,49,48000000.0
779,P,0,4.0,3500.0,5.0,3.0,245,15000000.0
780,B,1,3.0,2376.0,3.0,1.0,181,24000000.0
781,B,1,6.0,3800.0,8.0,0.0,411,20000000.0
782,B,1,3.0,1150.0,2.0,1.0,46,7500000.0
783,B,1,2.0,1100.0,2.0,2.0,252,4500000.0
784,B,1,2.0,1303.0,2.0,2.0,93,5578000.0
785,P,1,4.0,1200.0,4.0,3.0,121,19500000.0
786,B,0,3.0,1670.0,3.0,1.0,212,9900000.0
787,B,1,2.0,1150.0,2.0,1.0,374,5275000.0
788,B,1,2.0,1065.0,2.0,2.0,284,5000000.0
789,B,1,3.0,1605.0,2.0,2.0,203,6500000.0
790,B,1,6.0,2000.0,6.0,0.0,252,8500000.0
791,B,1,3.0,1574.0,3.0,1.0,335,9334000.0
792,B,1,4.0,2700.0,3.0,2.0,479,6800000.0
793,B,1,3.0,2010.0,3.0,3.0,134,9200000.0
794,B,1,3.0,1693.0,3.0,1.0,93,7138000.0
795,B,1,6.0,1500.0,5.0,1.0,157,13000000.0
796,P,1,5.0,1200.0,5.0,1.0,224,13900000.0
797,B,1,3.0,3400.0,3.0,3.0,120,40000000.0
798,B,1,2.0,1375.0,2.0,3.0,357,5800000.0
799,B,0,3.0,1108.0,2.0,1.0,234,6000000.0
800,B,1,3.0,1537.0,3.0,3.0,265,12000000.0
801,B,0,4.0,1451.0,4.0,1.0,212,12100000.0
802,B,1,2.0,1000.0,2.0,2.0,447,4100000.0
803,P,1,5.0,1000.0,4.0,1.0,120,16000000.0
804,B,1,2.0,985.0,2.0,1.0,171,4900000.0
805,B,1,2.0,1209.0,2.0,2.0,49,10000000.0
806,B,1,3.0,2556.0,3.0,2.0,277,13300000.0
807,B,1,3.0,1876.0,3.0,3.0,209,16000000.0
808,B,1,2.0,1146.0,2.0,1.0,472,3850000.0
809,B,1,3.0,1300.0,2.0,2.0,252,5700000.0
810,B,1,3.0,1500.0,2.0,2.0,94,12000000.0
811,B,1,2.0,1250.0,2.0,2.0,134,8200000.0
812,B,1,2.0,1243.0,2.0,2.0,301,4600000.0
813,B,1,3.0,1100.0,2.0,2.0,235,7500000.0
814,B,0,2.0,856.0,2.0,1.0,148,4800000.0
815,B,1,4.0,3360.0,5.0,0.0,134,22500000.0
816,B,1,2.0,950.0,2.0,1.0,234,4400000.0
817,P,1,1.0,375.0,1.0,0.0,110,4000000.0
818,B,1,2.0,1500.0,2.0,1.0,242,8400000.0
819,P,1,2.0,3760.0,2.0,0.0,120,28000000.0
820,B,1,2.0,1100.0,2.0,2.0,351,5000000.0
821,B,0,2.0,1215.0,2.0,1.0,134,6200000.0
822,B,1,3.0,1240.0,2.0,2.0,121,5952000.0
823,B,1,3.0,1991.0,3.0,2.0,138,16000000.0
824,B,0,3.0,1881.0,3.0,2.0,171,14500000.0
825,B,1,1.0,850.0,1.0,0.0,245,5000000.0
826,P,1,3.0,1092.0,3.0,1.0,457,9500000.0
827,B,1,2.0,1255.0,2.0,1.0,182,5550000.0
828,B,0,2.0,1325.0,2.0,1.0,396,5300000.0
829,B,1,3.0,2150.0,3.0,3.0,25,24000000.0
830,B,0,2.0,1125.0,2.0,1.0,275,3249000.0
831,B,1,2.0,1100.0,2.0,1.0,182,4455000.0
832,B,1,3.0,2750.0,5.0,2.0,33,55000000.0
833,B,1,2.0,914.0,2.0,2.0,327,4900000.0
834,B,1,3.0,1600.0,2.0,1.0,187,6500000.0
835,B,0,2.0,900.0,2.0,1.0,335,4200000.0
836,B,0,2.0,1165.0,2.0,1.0,180,5142000.0
837,B,1,1.0,708.0,1.0,1.0,455,4100000.0
838,B,1,2.0,1116.0,2.0,3.0,134,5191000.0
839,B,1,2.0,1167.0,2.0,2.0,345,3750000.0
840,B,1,5.0,2500.0,3.0,2.0,90,18000000.0
841,B,1,3.0,1540.0,2.0,3.0,435,6400000.0
842,B,0,3.0,1564.0,2.0,1.0,352,9200000.0
843,B,0,3.0,1559.0,3.0,2.0,227,12000000.0
844,B,1,2.0,1200.0,2.0,1.0,447,5900000.0
845,B,0,2.0,1080.0,2.0,1.0,247,6200000.0
846,B,1,3.0,3900.0,3.0,2.0,145,30000000.0
847,B,1,3.0,1500.0,2.0,3.0,124,8000000.0
848,B,1,2.0,1500.0,2.0,0.0,260,14500000.0
849,B,1,2.0,1165.0,2.0,2.0,91,4700000.0
850,B,1,2.0,1050.0,2.0,1.0,226,3400000.0
851,B,1,3.0,1550.0,3.0,2.0,231,9600000.0
852,B,0,2.0,1027.0,2.0,1.0,290,6700000.0
853,B,1,2.0,1197.0,2.0,1.0,188,7900000.0
854,B,1,2.0,1416.0,2.0,2.0,357,6700000.0
855,B,1,2.0,1114.0,2.0,1.0,233,3900000.0
856,B,1,2.0,1066.0,2.0,3.0,392,5500000.0
857,B,1,3.0,2750.0,3.0,2.0,47,94300000.0
858,B,1,4.0,2200.0,3.0,0.0,230,11500000.0
859,B,1,3.0,1754.0,3.0,2.0,188,12500000.0
860,B,1,4.0,4000.0,6.0,1.0,78,44000000.0
861,B,1,3.0,1395.0,3.0,3.0,288,8200000.0
862,B,1,3.0,1881.0,3.0,2.0,288,11500000.0
863,P,1,4.0,3300.0,4.0,2.0,171,43000000.0
864,B,1,2.0,1266.0,2.0,0.0,245,6900000.0
865,P,1,9.0,1178.0,9.0,1.0,211,7500000.0
866,B,1,3.0,2072.0,4.0,2.0,88,15100000.0
867,B,1,2.0,1000.0,2.0,2.0,288,4800000.0
868,B,1,3.0,1323.0,2.0,1.0,493,4200000.0
869,P,1,1.0,812.0,1.0,0.0,397,2600000.0
870,P,0,2.0,1000.0,2.0,0.0,229,6600000.0
871,B,1,2.0,1375.0,2.0,1.0,205,7800000.0
872,B,1,2.0,1162.0,2.0,1.0,352,5200000.0
873,B,1,2.0,967.0,2.0,1.0,120,4780000.0
874,B,1,2.0,825.0,2.0,1.0,402,3500000.0
875,B,1,2.0,1285.0,2.0,1.0,182,6000000.0
876,P,1,4.0,1200.0,4.0,0.0,288,9000000.0
877,B,1,5.0,4000.0,5.0,2.0,265,22000000.0
878,B,1,3.0,1430.0,2.0,2.0,268,9000000.0
879,B,1,2.0,1126.0,2.0,1.0,171,3600000.0
880,B,1,2.0,1430.0,2.0,2.0,335,7800000.0
881,B,0,4.0,2863.0,4.0,1.0,242,14000000.0
882,B,1,3.0,1420.0,2.0,2.0,121,9500000.0
883,B,1,2.0,1050.0,2.0,2.0,69,8500000.0
884,B,1,4.0,3150.0,4.0,3.0,178,18000000.0
885,B,1,2.0,975.0,2.0,2.0,447,3750000.0
886,B,1,3.0,1600.0,3.0,3.0,16,16000000.0
887,B,1,4.0,2400.0,4.0,1.0,339,15000000.0
888,P,1,5.0,4400.0,4.0,1.0,196,35000000.0
889,B,1,2.0,1025.0,2.0,2.0,335,4304000.0
890,B,1,4.0,3205.0,5.0,1.0,181,38000000.0
891,B,0,3.0,2140.0,3.0,2.0,134,13900000.0
892,B,1,3.0,1300.0,2.0,1.0,178,8000000.0
893,B,1,2.0,1200.0,3.0,2.0,260,4400000.0
894,B,1,3.0,1850.0,3.0,2.0,203,15500000.0
895,B,0,3.0,1254.0,3.0,2.0,171,3800000.0
896,B,1,3.0,1565.0,3.0,2.0,171,7800000.0
897,B,1,2.0,1156.0,2.0,1.0,252,7200000.0
898,B,0,3.0,2600.0,3.0,2.0,78,19500000.0
899,B,0,2.0,1033.0,2.0,1.0,265,5258000.0
900,B,1,2.0,1200.0,2.0,1.0,108,5500000.0
